"","JoinID","Batch_TagID","RecaptureMonthNum","marine.circ","FMC","SeaAge","M1","M2","DaysatSea","ReleaseDate","RecaptureDate","annulustype","numannuli"
"1235","1987_506507","8703_506507",7,45,1.25974,1,2.84944,NA,433,1987-05-06,1988-07-12,"firstannulus",1
"1236","1987_508738","8703_508738",9,42,1.4819,1,2.9421,NA,488,1987-05-06,1988-09-05,"firstannulus",1
"1237","1987_509237","8703_509237",8,45,0.93324,1,2.4564,NA,482,1987-05-06,1988-08-30,"firstannulus",1
"1238","1987_509350","8703_509350",9,45,1.29176,1,2.94031,NA,500,1987-05-06,1988-09-17,"firstannulus",1
"1239","1987_511374","8703_511374",8,59,0.77342,1,2.88825,NA,478,1987-05-06,1988-08-26,"firstannulus",1
"1240","1987_511600","8703_511600",9,46,1.26181,1,2.68073,NA,508,1987-05-06,1988-09-25,"firstannulus",1
"1241","1987_512081","8703_512081",8,43,1.15787,1,2.8741,NA,482,1987-05-06,1988-08-30,"firstannulus",1
"1242","1987_512316","8703_512316",9,41,1.33441,1,2.59146,NA,489,1987-05-06,1988-09-06,"firstannulus",1
"1243","1987_513815","8703_513815",9,48,1.09538,1,2.75648,NA,499,1987-05-06,1988-09-16,"firstannulus",1
"1244","1987_515947","8703_515947",9,52,1.23529,1,2.84768,NA,488,1987-05-06,1988-09-05,"firstannulus",1
"1245","1987_518786","8703_518786",10,43,1.36604,1,2.69309,NA,519,1987-05-06,1988-10-06,"firstannulus",1
"1246","1987_520857","8703_520857",8,41,1.34146,1,2.56449,NA,471,1987-05-06,1988-08-19,"firstannulus",1
"1247","1987_522786","8703_522786",8,45,1.62324,1,3.23044,NA,482,1987-05-06,1988-08-30,"firstannulus",1
"1248","1987_526188","8704_526188",10,51,1.17728,1,2.71929,NA,522,1987-05-07,1988-10-10,"firstannulus",1
"1249","1987_539678","8704_539678",8,54,0.6477,1,2.46997,NA,477,1987-05-07,1988-08-26,"firstannulus",1
"1250","1987_541262","8704_541262",7,40,1.1355,1,2.254,NA,435,1987-05-07,1988-07-15,"firstannulus",1
"1251","1987_541583","8704_541583",9,47,1.07945,1,2.43687,NA,486,1987-05-07,1988-09-04,"firstannulus",1
"1252","1987_543023","8704_543023",9,49,1.25928,1,2.89923,NA,491,1987-05-07,1988-09-09,"firstannulus",1
"1253","1987_543863","8704_543863",8,51,1.13146,1,2.59656,NA,468,1987-05-07,1988-08-17,"firstannulus",1
"1254","1987_545708","8704_545708",8,48,1.44167,1,2.98785,NA,470,1987-05-07,1988-08-19,"firstannulus",1
"1255","1987_547056","8704_547056",8,45,1.13584,1,2.60277,NA,479,1987-05-07,1988-08-28,"firstannulus",1
"1256","1987_547228","8704_547228",9,47,0.9637,1,2.419,NA,496,1987-05-07,1988-09-14,"firstannulus",1
"1257","1988_600234","8801_600234",8,40,0.98168,1,2.60652,NA,469,1988-05-11,1989-08-23,"firstannulus",1
"1258","1988_600727","8801_600727",7,36,1.04668,1,1.81054,NA,430,1988-05-11,1989-07-15,"firstannulus",1
"1259","1988_602276","8801_602276",9,40,0.9769,1,2.29716,NA,484,1988-05-11,1989-09-07,"firstannulus",1
"1260","1988_602487","8801_602487",8,48,1.32936,1,2.64178,NA,471,1988-05-11,1989-08-25,"firstannulus",1
"1261","1988_602542","8801_602542",8,44,1.32253,1,2.7031,NA,467,1988-05-11,1989-08-21,"firstannulus",1
"1262","1988_603368","8801_603368",8,49,0.8971,1,2.30199,NA,450,1988-05-11,1989-08-04,"firstannulus",1
"1263","1988_604439","8801_604439",9,42,1.58943,1,2.64502,NA,503,1988-05-11,1989-09-26,"firstannulus",1
"1264","1988_606509","8801_606509",9,54,1.16042,1,2.76326,NA,479,1988-05-11,1989-09-02,"firstannulus",1
"1265","1988_607109","8801_607109",8,46,1.26399,1,2.99441,NA,471,1988-05-11,1989-08-25,"firstannulus",1
"1266","1988_610216","8801_610216",8,49,1.28109,1,3.03837,NA,469,1988-05-11,1989-08-23,"firstannulus",1
"1267","1988_622794","8801_622794",7,42,1.53113,1,3.17738,NA,443,1988-05-11,1989-07-28,"firstannulus",1
"1268","1988_623681","8801_623681",8,48,1.05898,1,2.55074,NA,465,1988-05-11,1989-08-19,"firstannulus",1
"1269","1988_625215","8802_625215",8,45,1.53703,1,3.0789,NA,469,1988-05-12,1989-08-24,"firstannulus",1
"1270","1988_625612","8802_625612",7,50,1.42434,1,3.18804,NA,434,1988-05-12,1989-07-20,"firstannulus",1
"1271","1988_626595","8802_626595",9,43,0.90415,1,2.07965,NA,454,1988-05-12,1989-08-09,"firstannulus",1
"1272","1988_627163","8802_627163",9,46,1.414,1,3.1839,NA,481,1988-05-12,1989-09-05,"firstannulus",1
"1273","1988_627420","8802_627420",9,49,0.95254,1,2.87358,NA,500,1988-05-12,1989-09-24,"firstannulus",1
"1274","1988_628399","8802_628399",8,43,0.98612,1,2.12933,NA,466,1988-05-12,1989-08-21,"firstannulus",1
"1275","1988_628448","8802_628448",6,37,1.18466,1,2.56515,NA,409,1988-05-12,1989-06-25,"firstannulus",1
"1276","1988_629705","8802_629705",8,31,1.08036,1,2.30574,NA,469,1988-05-12,1989-08-24,"firstannulus",1
"1277","1988_633361","8802_633361",8,45,1.2417,1,2.9214,NA,469,1988-05-12,1989-08-24,"firstannulus",1
"1278","1988_635907","8802_635907",8,40,0.9756,1,2.3725,NA,464,1988-05-12,1989-08-19,"firstannulus",1
"1279","1988_636711","8802_636711",6,48,0.70835,1,2.54429,NA,411,1988-05-12,1989-06-27,"firstannulus",1
"1280","1988_638455","8802_638455",8,44,1.00322,1,2.61563,NA,464,1988-05-12,1989-08-19,"firstannulus",1
"1281","1988_638897","8802_638897",8,41,1.26011,1,2.52858,NA,466,1988-05-12,1989-08-21,"firstannulus",1
"1282","1988_639285","8802_639285",8,51,1.06108,1,2.64425,NA,464,1988-05-12,1989-08-19,"firstannulus",1
"1283","1988_640210","8802_640210",7,47,1.16309,1,2.85575,NA,431,1988-05-12,1989-07-17,"firstannulus",1
"1284","1988_640237","8802_640237",8,47,1.32443,1,3.04996,NA,463,1988-05-12,1989-08-18,"firstannulus",1
"1285","1988_640732","8802_640732",8,33,1.1513,0,1.8064,NA,468,1988-05-12,1989-08-23,"firstannulus",1
"1286","1988_642139","8802_642139",8,48,1.23058,1,2.90359,NA,468,1988-05-12,1989-08-23,"firstannulus",1
"1287","1988_642364","8802_642364",7,48,1.13631,1,3.21069,NA,436,1988-05-12,1989-07-22,"firstannulus",1
"1288","1988_642618","8802_642618",8,47,1.43378,1,2.95703,NA,473,1988-05-12,1989-08-28,"firstannulus",1
"1289","1988_644985","8802_644985",8,53,1.27369,1,2.87785,NA,472,1988-05-12,1989-08-27,"firstannulus",1
"1290","1988_645125","8802_645125",7,44,1.10223,1,2.86678,NA,442,1988-05-12,1989-07-28,"firstannulus",1
"1291","1988_647255","8802_647255",8,44,0.93773,1,2.21382,NA,461,1988-05-12,1989-08-16,"firstannulus",1
"1292","1988_647858","8802_647858",8,48,1.04914,1,2.74372,NA,473,1988-05-12,1989-08-28,"firstannulus",1
"1293","1988_648159","8802_648159",8,48,1.03233,1,2.97127,NA,467,1988-05-12,1989-08-22,"firstannulus",1
"1294","1988_648379","8802_648379",9,44,1.10212,1,2.47488,NA,478,1988-05-12,1989-09-02,"firstannulus",1
"1295","1988_650437","8803_650437",8,47,1.19642,1,2.54511,NA,465,1988-05-10,1989-08-18,"firstannulus",1
"1296","1988_651765","8803_651765",7,44,1.4402,1,3.2968,NA,431,1988-05-10,1989-07-15,"firstannulus",1
"1297","1988_653023","8803_653023",8,52,1.34848,1,3.40027,NA,475,1988-05-10,1989-08-28,"firstannulus",1
"1298","1988_657271","8803_657271",8,49,1.10018,1,2.91366,NA,468,1988-05-10,1989-08-21,"firstannulus",1
"1299","1966_661002","6601_661002",8,45,0.97682,1,2.72345,NA,489,1966-04-19,1967-08-21,"firstannulus",1
"1300","1988_661102","8803_661102",8,42,1.59999,1,2.95588,NA,467,1988-05-10,1989-08-20,"firstannulus",1
"1301","1966_662001","6602_662001",10,52,1.19424,1,2.96869,NA,548,1966-04-15,1967-10-15,"firstannulus",1
"1302","1966_662002","6602_662002",10,51,1.13131,1,3.03676,NA,557,1966-04-15,1967-10-24,"firstannulus",1
"1303","1988_662814","8803_662814",8,47,1.5079,1,3.1876,NA,465,1988-05-10,1989-08-18,"firstannulus",1
"1304","1988_662863","8803_662863",8,48,1.3125,1,3.09151,NA,467,1988-05-10,1989-08-20,"firstannulus",1
"1305","1966_663008","6603_663008",9,44,1.25776,1,3.05271,NA,523,1966-04-18,1967-09-23,"firstannulus",1
"1306","1966_663016","6603_663016",10,47,1.21352,1,2.64943,NA,535,1966-04-18,1967-10-05,"firstannulus",1
"1307","1966_663017","6603_663017",10,46,0.84229,1,2.6388,NA,542,1966-04-18,1967-10-12,"firstannulus",1
"1308","1966_663019","6603_663019",10,52,1.36052,1,3.28335,NA,545,1966-04-18,1967-10-15,"firstannulus",1
"1309","1966_663020","6603_663020",10,51,0.76649,1,3.00795,NA,548,1966-04-18,1967-10-18,"firstannulus",1
"1310","1966_663022","6603_663022",11,50,0.69604,1,2.05554,NA,566,1966-04-18,1967-11-05,"firstannulus",1
"1311","1966_663047","6603_663047",12,56,1.16257,1,2.75623,NA,599,1966-04-18,1967-12-08,"firstannulus",1
"1312","1966_663070","6603_663070",7,43,0.86809,1,2.23913,NA,462,1966-04-18,1967-07-24,"firstannulus",1
"1313","1988_663824","8803_663824",8,48,1.44552,1,2.86264,NA,468,1988-05-10,1989-08-21,"firstannulus",1
"1314","1966_664002","6604_664002",8,46,0.89661,1,2.7164,NA,486,1966-04-16,1967-08-15,"firstannulus",1
"1315","1988_665674","8803_665674",8,42,1.03492,1,2.16657,NA,468,1988-05-10,1989-08-21,"firstannulus",1
"1316","1988_665863","8803_665863",8,46,1.63608,1,3.04548,NA,466,1988-05-10,1989-08-19,"firstannulus",1
"1317","1988_666515","8803_666515",8,53,1.14336,1,3.24396,NA,468,1988-05-10,1989-08-21,"firstannulus",1
"1318","1988_667685","8803_667685",8,38,1.32022,1,2.48147,NA,453,1988-05-10,1989-08-06,"firstannulus",1
"1319","1988_670433","8803_670433",6,40,1.01787,1,2.62083,NA,414,1988-05-10,1989-06-28,"firstannulus",1
"1320","1988_671013","8803_671013",8,67,0.71539,1,3.0525,NA,456,1988-05-10,1989-08-09,"firstannulus",1
"1321","1988_675427","8804_675427",8,48,1.12702,1,2.81779,NA,476,1988-05-11,1989-08-30,"firstannulus",1
"1322","1988_675505","8804_675505",9,42,1.43522,1,2.79114,NA,478,1988-05-11,1989-09-01,"firstannulus",1
"1323","1988_678000","8804_678000",8,44,1.13131,1,2.68807,NA,471,1988-05-11,1989-08-25,"firstannulus",1
"1324","1988_679438","8804_679438",8,46,1.1819,1,2.59582,NA,469,1988-05-11,1989-08-23,"firstannulus",1
"1325","1988_682167","8804_682167",8,41,1.18927,1,2.5139,NA,471,1988-05-11,1989-08-25,"firstannulus",1
"1326","1988_684279","8804_684279",7,36,1.19889,1,1.89743,NA,425,1988-05-11,1989-07-10,"firstannulus",1
"1327","1988_688130","8804_688130",8,46,1.50626,1,3.00723,NA,461,1988-05-11,1989-08-15,"firstannulus",1
"1328","1988_688901","8804_688901",8,38,0.93339,1,1.95868,NA,487,1988-05-11,1989-09-10,"firstannulus",1
"1329","1988_689328","8804_689328",8,39,0.91887,1,2.12065,NA,474,1988-05-11,1989-08-28,"firstannulus",1
"1330","1988_690430","8804_690430",8,46,1.17483,1,2.46086,NA,456,1988-05-11,1989-08-10,"firstannulus",1
"1331","1988_692210","8804_692210",8,36,1.3404,1,2.41512,NA,474,1988-05-11,1989-08-28,"firstannulus",1
"1332","1988_692926","8804_692926",8,45,1.12181,1,2.84561,NA,476,1988-05-11,1989-08-30,"firstannulus",1
"1333","1988_694223","8804_694223",8,46,1.33687,1,2.97706,NA,474,1988-05-11,1989-08-28,"firstannulus",1
"1334","1988_697525","8804_697525",8,34,1.22051,1,2.6682,NA,468,1988-05-11,1989-08-22,"firstannulus",1
"1335","1988_699102","8804_699102",8,44,1.334,1,2.7309,NA,470,1988-05-11,1989-08-24,"firstannulus",1
"1336","1989_711864","8901_711864",8,46,1.02979,1,2.55754,NA,503,1989-04-12,1990-08-28,"firstannulus",1
"1337","1989_714335","8901_714335",NA,53,1.1891,1,3.40989,NA,493,1989-04-12,1990-08-18,"firstannulus",1
"1338","1989_721702","8902_721702",7,47,1.50825,1,3.27996,NA,453,1989-04-26,1990-07-23,"firstannulus",1
"1339","1989_723564","8902_723564",8,41,0.90882,1,2.49598,NA,481,1989-04-26,1990-08-20,"firstannulus",1
"1340","1989_727691","8902_727691",8,46,1.11706,1,2.63065,NA,477,1989-04-26,1990-08-16,"firstannulus",1
"1341","1989_727926","8902_727926",8,51,1.38733,1,3.3378,NA,475,1989-04-26,1990-08-14,"firstannulus",1
"1342","1990_760211","9001_760211",8,45,1.4932,1,3.2841,NA,490,1990-04-24,1991-08-27,"firstannulus",1
"1343","1990_761999","9001_761999",8,43,1.1674,1,2.69976,NA,479,1990-04-24,1991-08-16,"firstannulus",1
"1344","1990_764069","9001_764069",8,46,1.49909,1,3.15262,NA,483,1990-04-24,1991-08-20,"firstannulus",1
"1345","1990_764220","9001_764220",8,52,0.7787,1,2.3366,NA,490,1990-04-24,1991-08-27,"firstannulus",1
"1346","1990_770342","9001_770342",8,43,1.09493,1,2.47991,NA,469,1990-04-24,1991-08-06,"firstannulus",1
"1347","1990_770982","9001_770982",9,48,0.92491,1,2.69121,NA,496,1990-04-24,1991-09-02,"firstannulus",1
"1348","1990_781968","9002_781968",9,44,0.89195,1,2.28185,NA,507,1990-05-01,1991-09-20,"firstannulus",1
"1349","1990_783473","9002_783473",7,40,1.11963,1,2.21992,NA,440,1990-05-01,1991-07-15,"firstannulus",1
"1350","1990_785232","9002_785232",8,43,1.30053,1,2.5213,NA,463,1990-05-01,1991-08-07,"firstannulus",1
"1351","1990_792205","9002_792205",8,47,1.54262,1,2.74648,NA,473,1990-05-01,1991-08-17,"firstannulus",1
"1352","1990_794182","9002_794182",8,48,1.15054,1,2.95854,NA,463,1990-05-01,1991-08-07,"firstannulus",1
"1353","1967_260","6705_260",6,65,1.56645,2,3.52408,5.01118,803,1967-04-11,1969-06-22,"secondannulus",2
"1354","1967_629","6702_629",7,62,1.24238,2,3.02618,4.18155,820,1967-04-12,1969-07-10,"secondannulus",2
"1355","1969_4232","6909_4232",7,58,1.75969,2,3.20756,4.7207,783,1969-05-20,1971-07-12,"secondannulus",2
"1356","1969_4324","6909_4324",7,57,1.35625,2,2.56429,3.85176,791,1969-05-20,1971-07-20,"secondannulus",2
"1357","1969_6063","6909_6063",9,66,1.53257,2,2.60567,4.35911,849,1969-05-20,1971-09-16,"secondannulus",2
"1358","1969_6088","6914_6088",7,55,1.23984,2,2.37817,3.47784,769,1969-06-04,1971-07-13,"secondannulus",2
"1359","1969_9635","6909_9635",9,58,1.3171,2,2.5035,3.5253,840,1969-05-20,1971-09-07,"secondannulus",2
"1360","1970_12387","7002_12387",8,60,1.56416,1,2.94809,4.03642,854,1970-05-09,1972-09-09,"secondannulus",2
"1361","1970_13573","7002_13573",8,53,2.22943,1,3.54156,4.91044,820,1970-05-09,1972-08-06,"secondannulus",2
"1362","1976_14102","7601_14102",6,48,1.38757,2,2.59384,3.23444,775,1976-05-05,1978-06-19,"secondannulus",2
"1363","1970_17452","7002_17452",8,52,1.43695,2,2.40801,3.62383,823,1970-05-09,1972-08-09,"secondannulus",2
"1364","1970_30349","7004_30349",7,55,1.4694,2,2.75106,3.85959,816,1970-05-03,1972-07-27,"secondannulus",2
"1365","1972_48783","7204_48783",8,64,1.4492,2,3.0618,4.2206,812,1972-05-17,1974-08-07,"secondannulus",2
"1366","1970_57493","7006_57493",7,65,0.88461,1,2.75533,4.65555,808,1970-05-10,1972-07-26,"secondannulus",2
"1367","1973_60539","7301_60539",12,53,1.33668,1,2.27937,3.64307,952,1973-05-10,1975-12-18,"secondannulus",2
"1368","1973_60541","7301_60541",NA,56,1.52037,2,2.72842,4.26878,793,1973-05-10,1975-07-12,"secondannulus",2
"1369","1983_66042","8301_66042",9,54,1.31004,2,2.12458,3.13491,856,1983-05-05,1985-09-07,"secondannulus",2
"1370","1973_66359","7301_66359",6,61,1.54909,2,3.01027,4.35967,772,1973-05-10,1975-06-21,"secondannulus",2
"1371","1971_71514","7101_71514",6,53,1.51059,1,2.51154,3.85503,772,1971-05-14,1973-06-24,"secondannulus",2
"1372","1971_79033","7101_79033",8,58,1.61985,2,3.02937,4.68307,833,1971-05-14,1973-08-24,"secondannulus",2
"1373","1971_81294","7101_81294",8,53,1.6653,2,2.8658,4.0156,837,1971-05-14,1973-08-28,"secondannulus",2
"1374","1971_83317","7101_83317",8,62,1.10451,2,2.49904,4.02167,815,1971-05-14,1973-08-06,"secondannulus",2
"1375","1983_83521","8302_83521",7,60,1.2614,2,2.6124,3.6849,794,1983-04-29,1985-07-01,"secondannulus",2
"1376","1971_83940","7101_83940",9,65,1.3628,2,2.273,3.9021,847,1971-05-14,1973-09-07,"secondannulus",2
"1377","1971_84791","7101_84791",8,67,1.66043,2,2.85671,4.79743,822,1971-05-14,1973-08-13,"secondannulus",2
"1378","1973_86113","7304_86113",7,62,1.40165,2,2.75738,3.84728,787,1973-05-09,1975-07-05,"secondannulus",2
"1379","1971_88150","7101_88150",9,63,1.118,2,2.65903,4.20458,846,1971-05-14,1973-09-06,"secondannulus",2
"1380","1971_91835","7101_91835",5,58,1.66815,2,2.71739,4.25016,743,1971-05-14,1973-05-26,"secondannulus",2
"1381","1971_93714","7101_93714",9,55,1.66899,1,2.97557,4.52145,841,1971-05-14,1973-09-01,"secondannulus",2
"1382","1971_97169","7101_97169",8,56,1.7114,2,2.9362,4.4515,829,1971-05-14,1973-08-20,"secondannulus",2
"1383","1979_144023","7901_144023",7,76,1.43835,2,3.40551,5.17817,813,1979-05-07,1981-07-28,"secondannulus",2
"1384","1980_233730","8001_233730",7,58,1.39482,2,3.01948,4.67318,803,1980-05-07,1982-07-19,"secondannulus",2
"1385","1986_325514","8602_325514",6,60,1.16885,2,2.58183,3.70731,783,1986-05-07,1988-06-28,"secondannulus",2
"1386","1986_370771","8603_370771",9,66,0.88736,2,1.9899,3.10454,848,1986-05-08,1988-09-02,"secondannulus",2
"1387","1986_378810","8604_378810",7,65,0.93075,2,2.44171,3.68675,788,1986-05-09,1988-07-05,"secondannulus",2
"1388","1986_380235","8604_380235",6,55,1.26153,2,2.53997,3.91434,774,1986-05-09,1988-06-21,"secondannulus",2
"1389","1966_661009","6601_661009",6,60,1.00999,2,2.91746,4.19083,799,1966-04-19,1968-06-26,"secondannulus",2
"1390","1966_663051","6603_663051",6,60,1.02747,2,2.62549,4.03957,787,1966-04-18,1968-06-13,"secondannulus",2
"1391","1966_663055","6603_663055",6,60,1.26403,2,3.15674,4.70807,800,1966-04-18,1968-06-26,"secondannulus",2
"1392","1966_663058","6603_663058",5,59,0.94036,2,2.56243,4.38715,773,1966-04-18,1968-05-30,"secondannulus",2
"1393","1966_663059","6603_663059",6,58,1.0638,2,2.60539,3.82709,777,1966-04-18,1968-06-03,"secondannulus",2
"1394","1966_663061","6603_663061",6,51,0.91843,2,2.42288,3.11057,795,1966-04-18,1968-06-21,"secondannulus",2
"1395","1966_663062","6603_663062",6,60,0.66718,2,2.02814,3.52175,800,1966-04-18,1968-06-26,"secondannulus",2
"1396","1966_663064","6603_663064",7,59,0.90181,2,2.3597,3.88529,815,1966-04-18,1968-07-11,"secondannulus",2
"1397","1966_663065","6603_663065",7,56,0.79522,2,2.42433,3.81358,819,1966-04-18,1968-07-15,"secondannulus",2
"1398","1966_663066","6603_663066",7,56,0.61646,2,2.30763,3.62993,824,1966-04-18,1968-07-20,"secondannulus",2
"1399","1966_664023","6604_664023",6,64,1.29307,2,3.42723,5.13156,796,1966-04-16,1968-06-20,"secondannulus",2
"1400","1966_664026","6604_664026",7,59,1.31765,2,3.05631,4.52618,828,1966-04-16,1968-07-22,"secondannulus",2
